"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"200.18","Why were you unable to move freely around this baladiya?","region_of_origin","5. I was arrested or detained","mena",0.116279069767442,NA,0.0607536961385312,0.171804443396352,NA,NA
"200.19","Why were you unable to move freely around this baladiya?","region_of_origin","5. I was arrested or detained","other",0.285714285714286,NA,0,0.621630478791944,NA,NA
"200.20","Why were you unable to move freely around this baladiya?","region_of_origin","5. I was arrested or detained","w_c_africa",0.10727969348659,NA,0.0695941992760663,0.144965187697114,NA,NA
"200.21","Why were you unable to move freely around this baladiya?","region_of_origin","6. I was afraid of being arrested","e_africa",0.516666666666667,NA,0.389746401687761,0.643586931645572,NA,NA
"200.22","Why were you unable to move freely around this baladiya?","region_of_origin","6. I was afraid of being arrested","mena",0.348837209302326,NA,0.266282978673871,0.43139143993078,NA,NA
"200.23","Why were you unable to move freely around this baladiya?","region_of_origin","6. I was afraid of being arrested","other",0.285714285714286,NA,0,0.621630478791944,NA,NA
"200.24","Why were you unable to move freely around this baladiya?","region_of_origin","6. I was afraid of being arrested","w_c_africa",0.421455938697318,NA,0.361324436279898,0.481587441114738,NA,NA
"200.25","Why were you unable to move freely around this baladiya?","region_of_origin","Other (please specify)","e_africa",0.0333333333333333,NA,0,0.0789244383830427,NA,NA
"200.26","Why were you unable to move freely around this baladiya?","region_of_origin","Other (please specify)","mena",0.0155038759689922,NA,0,0.0369037044596431,NA,NA
"200.27","Why were you unable to move freely around this baladiya?","region_of_origin","Other (please specify)","other",0,NA,0,0,NA,NA
"200.28","Why were you unable to move freely around this baladiya?","region_of_origin","Other (please specify)","w_c_africa",0.0114942528735632,NA,0,0.0244746422159074,NA,NA
"200.29","Why were you unable to move freely around this baladiya?","region_of_origin","Don't know","e_africa",0,NA,0,0,NA,NA
"200.30","Why were you unable to move freely around this baladiya?","region_of_origin","Don't know","mena",0,NA,0,0,NA,NA
"200.31","Why were you unable to move freely around this baladiya?","region_of_origin","Don't know","other",0,NA,0,0,NA,NA
"200.32","Why were you unable to move freely around this baladiya?","region_of_origin","Don't know","w_c_africa",0.0191570881226054,NA,0.00246455588441136,0.0358496203607994,NA,NA
"200.33","Why were you unable to move freely around this baladiya?","region_of_origin","Prefer not to answer","e_africa",0,NA,0,0,NA,NA
"200.34","Why were you unable to move freely around this baladiya?","region_of_origin","Prefer not to answer","mena",0,NA,0,0,NA,NA
"200.35","Why were you unable to move freely around this baladiya?","region_of_origin","Prefer not to answer","other",0,NA,0,0,NA,NA
"200.36","Why were you unable to move freely around this baladiya?","region_of_origin","Prefer not to answer","w_c_africa",0.0229885057471264,NA,0.00473850215636455,0.0412385093378883,NA,NA
"201.1","How long were you unable to move freely for?","region_of_origin","2. one week - less than two weeks","e_africa",0.05,NA,-0.00535539829308306,0.105355398293083,NA,NA
"201.2","How long were you unable to move freely for?","region_of_origin","4. one to less than three months","e_africa",0.216666666666667,NA,0.112030329194952,0.321303004138381,NA,NA
"201.3","How long were you unable to move freely for?","region_of_origin","3. two weeks - less than one month","e_africa",0.0833333333333333,NA,0.0131347623039461,0.153531904362721,NA,NA
"201.4","How long were you unable to move freely for?","region_of_origin","5. three to less than six months","e_africa",0.1,NA,0.0238036040613706,0.176196395938629,NA,NA
"201.5","How long were you unable to move freely for?","region_of_origin","6. six months to a year","e_africa",0.116666666666667,NA,0.0351307647480038,0.19820256858533,NA,NA
"201.6","How long were you unable to move freely for?","region_of_origin","Don't know","e_africa",0.0166666666666667,NA,-0.0158486457037176,0.0491819790370509,NA,NA
"201.7","How long were you unable to move freely for?","region_of_origin","Prefer not to answer","e_africa",0.0333333333333333,NA,-0.0122589055376882,0.0789255722043549,NA,NA
"201.8","How long were you unable to move freely for?","region_of_origin","1. less than one week","e_africa",0.1,NA,0.0238036040613706,0.176196395938629,NA,NA
"201.9","How long were you unable to move freely for?","region_of_origin","7. more than a year","e_africa",0.283333333333333,NA,0.168882064103163,0.397784602563504,NA,NA
"201.10","How long were you unable to move freely for?","region_of_origin","2. one week - less than two weeks","mena",0.0542635658914729,NA,0.0150231889787764,0.0935039428041693,NA,NA
"201.11","How long were you unable to move freely for?","region_of_origin","4. one to less than three months","mena",0.0775193798449612,NA,0.0311984023500213,0.123840357339901,NA,NA
"201.12","How long were you unable to move freely for?","region_of_origin","3. two weeks - less than one month","mena",0.0852713178294574,NA,0.036894022847737,0.133648612811178,NA,NA
"201.13","How long were you unable to move freely for?","region_of_origin","5. three to less than six months","mena",0.162790697674419,NA,0.0988428752963681,0.226738520052469,NA,NA
"201.14","How long were you unable to move freely for?","region_of_origin","6. six months to a year","mena",0.155038759689922,NA,0.0923438210479672,0.217733698331878,NA,NA
"201.15","How long were you unable to move freely for?","region_of_origin","1. less than one week","mena",0.147286821705426,NA,0.0858996848611832,0.208673958549669,NA,NA
"201.16","How long were you unable to move freely for?","region_of_origin","7. more than a year","mena",0.317829457364341,NA,0.237173305220672,0.39848560950801,NA,NA
"201.17","How long were you unable to move freely for?","region_of_origin","3. two weeks - less than one month","other",0.285714285714286,NA,-0.0502102613819559,0.621638832810527,NA,NA
"201.18","How long were you unable to move freely for?","region_of_origin","6. six months to a year","other",0.142857142857143,NA,-0.11734889244006,0.403063178154345,NA,NA
"201.19","How long were you unable to move freely for?","region_of_origin","1. less than one week","other",0.285714285714286,NA,-0.0502102613819559,0.621638832810527,NA,NA
"201.20","How long were you unable to move freely for?","region_of_origin","7. more than a year","other",0.285714285714286,NA,-0.0502102613819559,0.621638832810527,NA,NA
"201.21","How long were you unable to move freely for?","region_of_origin","2. one week - less than two weeks","w_c_africa",0.0503875968992248,NA,0.0235950524602526,0.077180141338197,NA,NA
"201.22","How long were you unable to move freely for?","region_of_origin","4. one to less than three months","w_c_africa",0.062015503875969,NA,0.0324743866718264,0.0915566210801116,NA,NA
"201.23","How long were you unable to move freely for?","region_of_origin","3. two weeks - less than one month","w_c_africa",0.0736434108527132,NA,0.0416518822116986,0.105634939493728,NA,NA
"201.24","How long were you unable to move freely for?","region_of_origin","5. three to less than six months","w_c_africa",0.147286821705426,NA,0.103879560965235,0.190694082445617,NA,NA
"201.25","How long were you unable to move freely for?","region_of_origin","6. six months to a year","w_c_africa",0.143410852713178,NA,0.100481312187083,0.186340393239273,NA,NA
"201.26","How long were you unable to move freely for?","region_of_origin","Don't know","w_c_africa",0.0813953488372093,NA,0.0479031962030203,0.114887501471398,NA,NA
"201.27","How long were you unable to move freely for?","region_of_origin","Prefer not to answer","w_c_africa",0.0116279069767442,NA,-0.00150285590936627,0.0247586698628546,NA,NA
"201.28","How long were you unable to move freely for?","region_of_origin","1. less than one week","w_c_africa",0.0852713178294574,NA,0.051063404492421,0.119479231166494,NA,NA
"201.29","How long were you unable to move freely for?","region_of_origin","7. more than a year","w_c_africa",0.344961240310078,NA,0.286737835723526,0.403184644896629,NA,NA
"202.1","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Prefer not to answer","e_africa",0.008,NA,-0.00763243378115308,0.0236324337811531,NA,NA
"202.2","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","No","e_africa",0.92,NA,0.872393673010416,0.967606326989584,NA,NA
"202.3","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Yes","e_africa",0.072,NA,0.0266407354394556,0.117359264560544,NA,NA
"202.4","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Prefer not to answer","mena",0.00638977635782748,NA,0.000141726839917381,0.0126378258757376,NA,NA
"202.5","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","No","mena",0.910543130990415,NA,0.88816361363506,0.932922648345771,NA,NA
"202.6","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Yes","mena",0.0830670926517572,NA,0.0614261141889303,0.104708071114584,NA,NA
"202.7","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Prefer not to answer","other",0.0238095238095238,NA,-0.0223433520068687,0.0699623996259164,NA,NA
"202.8","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","No","other",0.833333333333333,NA,0.720512349858625,0.946154316808042,NA,NA
"202.9","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Yes","other",0.142857142857143,NA,0.0369235469559734,0.248790738758312,NA,NA
"202.10","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Prefer not to answer","w_c_africa",0.0108108108108108,NA,0.00413999848496754,0.0174816231366541,NA,NA
"202.11","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","No","w_c_africa",0.907027027027027,NA,0.888294413143127,0.925759640910928,NA,NA
"202.12","Are you aware of the presence of any explosive hazards in your neighborhood?","region_of_origin","Yes","w_c_africa",0.0821621621621622,NA,0.0644476655029784,0.0998766588213459,NA,NA
"203.1","What course of action did you take?","region_of_origin","3. Contacted local authorities","e_africa",0.333333333333333,NA,0.021615619390752,0.645051047275915,NA,NA
"203.2","What course of action did you take?","region_of_origin","1. No action taken","e_africa",0.555555555555556,NA,0.226976234529095,0.884134876582016,NA,NA
"203.3","What course of action did you take?","region_of_origin","6. Self-help (i.e., cleared the explosive hazard themselves)","e_africa",0.111111111111111,NA,-0.0967006981839431,0.318922920406165,NA,NA
"203.4","What course of action did you take?","region_of_origin","2. Contacted hotline/emergency services                      ","mena",0.0192307692307692,NA,-0.0185498495628215,0.0570113880243599,NA,NA
"203.5","What course of action did you take?","region_of_origin","3. Contacted local authorities","mena",0.173076923076923,NA,0.0690035905659327,0.277150255587913,NA,NA
"203.6","What course of action did you take?","region_of_origin","4. Contacted a mine action authority (specify)","mena",0.0192307692307692,NA,-0.0185498495628215,0.0570113880243599,NA,NA
"203.7","What course of action did you take?","region_of_origin","Don't know","mena",0.0384615384615385,NA,-0.0144419095973809,0.0913649865204578,NA,NA
"203.8","What course of action did you take?","region_of_origin","Prefer not to answer","mena",0.0192307692307692,NA,-0.0185498495628215,0.05701138802436,NA,NA
"203.9","What course of action did you take?","region_of_origin","1. No action taken","mena",0.711538461538462,NA,0.586906201542498,0.836170721534425,NA,NA
"203.10","What course of action did you take?","region_of_origin","6. Self-help (i.e., cleared the explosive hazard themselves)","mena",0.0192307692307692,NA,-0.0185498495628215,0.05701138802436,NA,NA
"203.11","What course of action did you take?","region_of_origin","2. Contacted hotline/emergency services                      ","other",0.166666666666667,NA,-0.1351527120377,0.468486045371033,NA,NA
"203.12","What course of action did you take?","region_of_origin","3. Contacted local authorities","other",0.333333333333333,NA,-0.0484413381397535,0.71510800480642,NA,NA
"203.13","What course of action did you take?","region_of_origin","1. No action taken","other",0.5,NA,0.0950668113741709,0.904933188625829,NA,NA
"203.14","What course of action did you take?","region_of_origin","2. Contacted hotline/emergency services                      ","w_c_africa",0.0394736842105263,NA,-0.00483518463977431,0.0837825530608269,NA,NA
"203.15","What course of action did you take?","region_of_origin","3. Contacted local authorities","w_c_africa",0.184210526315789,NA,0.0959983639141003,0.272422688717479,NA,NA
"203.16","What course of action did you take?","region_of_origin","4. Contacted a mine action authority (specify)","w_c_africa",0.0131578947368421,NA,-0.0127719094691683,0.0390876989428526,NA,NA
"203.17","What course of action did you take?","region_of_origin","Don't know","w_c_africa",0.0263157894736842,NA,-0.0101092023921545,0.0627407813395229,NA,NA
"203.18","What course of action did you take?","region_of_origin","1. No action taken","w_c_africa",0.697368421052632,NA,0.592831318511857,0.801905523593406,NA,NA
"203.19","What course of action did you take?","region_of_origin","6. Self-help (i.e., cleared the explosive hazard themselves)","w_c_africa",0.0394736842105263,NA,-0.00483518463977435,0.083782553060827,NA,NA
"204.1","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Don't know","e_africa",0.016,NA,-0.00601827586509286,0.0380182758650929,NA,NA
"204.2","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","No","e_africa",0.832,NA,0.766394224705077,0.897605775294923,NA,NA
"204.3","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Yes","e_africa",0.152,NA,0.088999283564802,0.215000716435198,NA,NA
"204.4","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Don't know","mena",0.0175718849840256,NA,0.00726913466062902,0.0278746353074221,NA,NA
"204.5","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","No","mena",0.811501597444089,NA,0.780833125726642,0.842170069161536,NA,NA
"204.6","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Yes","mena",0.170926517571885,NA,0.14140797965951,0.20044505548426,NA,NA
"204.7","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","No","other",0.761904761904762,NA,0.632966495076523,0.890843028733,NA,NA
"204.8","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Yes","other",0.238095238095238,NA,0.109156971267,0.367033504923477,NA,NA
"204.9","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Don't know","w_c_africa",0.0172972972972973,NA,0.00888702400499995,0.0257075705895946,NA,NA
"204.10","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Prefer not to answer","w_c_africa",0.00216216216216216,NA,-0.000834129072887616,0.00515845339721194,NA,NA
"204.11","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","No","w_c_africa",0.81945945945946,NA,0.794647502799078,0.844271416119841,NA,NA
"204.12","Have you received any form of information on the risk of explosive hazards? ","region_of_origin","Yes","w_c_africa",0.161081081081081,NA,0.137367771542362,0.1847943906198,NA,NA
"205.1","From what source? 
","region_of_origin","1. Training session                      ","e_africa",0,NA,0,0,NA,NA
"205.2","From what source? 
","region_of_origin","1. Training session                      ","mena",0.0186915887850467,NA,0,0.0445082479747536,NA,NA
"205.3","From what source? 
","region_of_origin","1. Training session                      ","other",0,NA,0,0,NA,NA
"205.4","From what source? 
","region_of_origin","1. Training session                      ","w_c_africa",0.0134228187919463,NA,0,0.0320120026703632,NA,NA
"205.5","From what source? 
","region_of_origin","2. Presentation/briefing","e_africa",0,NA,0,0,NA,NA
"205.6","From what source? 
","region_of_origin","2. Presentation/briefing","mena",0.0467289719626168,NA,0.00649661441087719,0.0869613295143565,NA,NA
"205.7","From what source? 
","region_of_origin","2. Presentation/briefing","other",0.2,NA,0,0.449417000504969,NA,NA
"205.8","From what source? 
","region_of_origin","2. Presentation/briefing","w_c_africa",0.114093959731544,NA,0.0627371444698562,0.165450774993231,NA,NA
"205.9","From what source? 
","region_of_origin","3. Community representative (i.e.m a focal point going around talking to people)","e_africa",0.368421052631579,NA,0.150210724504534,0.586631380758624,NA,NA
"205.10","From what source? 
","region_of_origin","3. Community representative (i.e.m a focal point going around talking to people)","mena",0.514018691588785,NA,0.418744908398495,0.609292474779075,NA,NA
"205.11","From what source? 
","region_of_origin","3. Community representative (i.e.m a focal point going around talking to people)","other",0.4,NA,0.0945278077936658,0.705472192206334,NA,NA
"205.12","From what source? 
","region_of_origin","3. Community representative (i.e.m a focal point going around talking to people)","w_c_africa",0.241610738255034,NA,0.172463135196827,0.31075834131324,NA,NA
"205.13","From what source? 
","region_of_origin","4. Social media ","e_africa",0.473684210526316,NA,0.247815062326414,0.699553358726217,NA,NA
"205.14","From what source? 
","region_of_origin","4. Social media ","mena",0.663551401869159,NA,0.573483339688916,0.753619464049402,NA,NA
"205.15","From what source? 
","region_of_origin","4. Social media ","other",0.7,NA,0.414256928894285,0.985743071105715,NA,NA
"205.16","From what source? 
","region_of_origin","4. Social media ","w_c_africa",0.389261744966443,NA,0.310498907920776,0.46802458201211,NA,NA
"205.17","From what source? 
","region_of_origin","5. Conventional media (TV/radio/newspaper)","e_africa",0.368421052631579,NA,0.150210724504534,0.586631380758624,NA,NA
"205.18","From what source? 
","region_of_origin","5. Conventional media (TV/radio/newspaper)","mena",0.448598130841121,NA,0.353791869913051,0.543404391769192,NA,NA
"205.19","From what source? 
","region_of_origin","5. Conventional media (TV/radio/newspaper)","other",0.6,NA,0.294527807793666,0.905472192206334,NA,NA
"205.20","From what source? 
","region_of_origin","5. Conventional media (TV/radio/newspaper)","w_c_africa",0.402684563758389,NA,0.323460468788465,0.481908658728314,NA,NA
"205.21","From what source? 
","region_of_origin","6. Posters, flyers, or other printed material ","e_africa",0.421052631578947,NA,0.197707240224054,0.64439802293384,NA,NA
"205.22","From what source? 
","region_of_origin","6. Posters, flyers, or other printed material ","mena",0.317757009345794,NA,0.2290023251973,0.406511693494289,NA,NA
"205.23","From what source? 
","region_of_origin","6. Posters, flyers, or other printed material ","other",0.3,NA,0.0142569288942851,0.585743071105715,NA,NA
"205.24","From what source? 
","region_of_origin","6. Posters, flyers, or other printed material ","w_c_africa",0.476510067114094,NA,0.39583057904542,0.557189555182768,NA,NA
"205.25","From what source? 
","region_of_origin","7. School","e_africa",0,NA,0,0,NA,NA
"205.26","From what source? 
","region_of_origin","7. School","mena",0.0747663551401869,NA,0.0246299737941289,0.124902736486245,NA,NA
"205.27","From what source? 
","region_of_origin","7. School","other",0.1,NA,0,0.287062750378727,NA,NA
"205.28","From what source? 
","region_of_origin","7. School","w_c_africa",0.00671140939597315,NA,0,0.0199005809072588,NA,NA
"205.29","From what source? 
","region_of_origin","Other (please specify)","e_africa",0,NA,0,0,NA,NA
"205.30","From what source? 
","region_of_origin","Other (please specify)","mena",0.00934579439252336,NA,0,0.0276876523918352,NA,NA
"205.31","From what source? 
","region_of_origin","Other (please specify)","other",0,NA,0,0,NA,NA
"205.32","From what source? 
","region_of_origin","Other (please specify)","w_c_africa",0.0335570469798658,NA,0.00446643173466498,0.0626476622250666,NA,NA
"205.33","From what source? 
","region_of_origin","Don't know","e_africa",0,NA,0,0,NA,NA
"205.34","From what source? 
","region_of_origin","Don't know","mena",1.11022302462516e-16,NA,1.11022302462516e-16,1.11022302462516e-16,NA,NA
"205.35","From what source? 
","region_of_origin","Don't know","other",0,NA,0,0,NA,NA
"205.36","From what source? 
","region_of_origin","Don't know","w_c_africa",0.0335570469798658,NA,0.00446643173466498,0.0626476622250666,NA,NA
"205.37","From what source? 
","region_of_origin","Prefer not to answer","e_africa",0,NA,0,0,NA,NA
"205.38","From what source? 
","region_of_origin","Prefer not to answer","mena",1.11022302462516e-16,NA,1.11022302462516e-16,1.11022302462516e-16,NA,NA
"205.39","From what source? 
","region_of_origin","Prefer not to answer","other",0,NA,0,0,NA,NA
"205.40","From what source? 
","region_of_origin","Prefer not to answer","w_c_africa",0,NA,0,0,NA,NA
"206.1","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","Prefer not to answer","e_africa",0.008,NA,-0.00763243378115307,0.0236324337811531,NA,NA
"206.2","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","No","e_africa",0.992,NA,0.976367566218847,1.00763243378115,NA,NA
"206.3","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","No","mena",0.990415335463259,NA,0.98277538144497,0.998055289481548,NA,NA
"206.4","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","Yes","mena",0.00958466453674121,NA,0.00194471051845199,0.0172246185550304,NA,NA
"206.5","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","No","other",1,NA,1,1,NA,NA
"206.6","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","Prefer not to answer","w_c_africa",0.00756756756756757,NA,0.00197722352584978,0.0131579116092853,NA,NA
"206.7","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","No","w_c_africa",0.983783783783784,NA,0.975636093700908,0.99193147386666,NA,NA
"206.8","Have you been harmed as a result of being exposed to an explosive hazards in the past? (Do not include being harmed by a household or work-related explosion, such as from a gas cylinder. This question relates only to weapons-related explosions.)","region_of_origin","Yes","w_c_africa",0.00864864864864865,NA,0.00267557545160766,0.0146217218456896,NA,NA
"207.1","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","1. Yes, financial support","mena",0.166666666666667,NA,0,0.507764009313785,NA,NA
"207.2","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","1. Yes, financial support","w_c_africa",0.125,NA,0,0.38714057573785,NA,NA
"207.3","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","2. Yes, psychological and psychosocial support","mena",0.166666666666667,NA,0,0.507764009313785,NA,NA
"207.4","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","2. Yes, psychological and psychosocial support","w_c_africa",0,NA,0,0,NA,NA
"207.5","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","3. Yes, support in physical therapy and functional rehabilitation","mena",0,NA,0,0,NA,NA
"207.6","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","3. Yes, support in physical therapy and functional rehabilitation","w_c_africa",0.125,NA,0,0.387140575737851,NA,NA
"207.7","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","4. Yes, donation of mobility devices (wheelchairs, crutches, etc.)","mena",0,NA,0,0,NA,NA
"207.8","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","4. Yes, donation of mobility devices (wheelchairs, crutches, etc.)","w_c_africa",0,NA,0,0,NA,NA
"207.9","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","5. Yes, donation of prosthesis & orthotics (artificial limb, externally applied device, etc.)","mena",0,NA,0,0,NA,NA
"207.10","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","5. Yes, donation of prosthesis & orthotics (artificial limb, externally applied device, etc.)","w_c_africa",0,NA,0,0,NA,NA
"207.11","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","6. Assistance needed but none received","mena",0.666666666666667,NA,0.235208864028354,1,NA,NA
"207.12","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","6. Assistance needed but none received","w_c_africa",0.25,NA,0,0.593222580296573,NA,NA
"207.13","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","7. Do not need assistance","mena",0.166666666666667,NA,0,0.507764009313785,NA,NA
"207.14","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","7. Do not need assistance","w_c_africa",0.125,NA,0,0.387140575737851,NA,NA
"207.15","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","Other (please specify)","mena",0,NA,0,0,NA,NA
"207.16","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","Other (please specify)","w_c_africa",0,NA,0,0,NA,NA
"207.17","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","Don't know","mena",0,NA,0,0,NA,NA
"207.18","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","Don't know","w_c_africa",0.125,NA,0,0.387140575737851,NA,NA
"207.19","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","Prefer not to answer","mena",0,NA,0,0,NA,NA
"207.20","Have you received any received any rehabilitation, health care, special assistance, or government assistance for your injury or impairment?","region_of_origin","Prefer not to answer","w_c_africa",0.25,NA,0,0.593222580296573,NA,NA
"208.1","From what source did you receive assistance for your injury or impairment? ","region_of_origin","1. Public hospital ","e_africa",0,NA,0,0,NA,NA
"208.2","From what source did you receive assistance for your injury or impairment? ","region_of_origin","1. Public hospital ","mena",0,NA,0,0,NA,NA
"208.3","From what source did you receive assistance for your injury or impairment? ","region_of_origin","1. Public hospital ","w_c_africa",0.222222222222222,NA,0,0.546068453776612,NA,NA
"208.4","From what source did you receive assistance for your injury or impairment? ","region_of_origin","2. Private clinic","e_africa",0,NA,0,0,NA,NA
"208.5","From what source did you receive assistance for your injury or impairment? ","region_of_origin","2. Private clinic","mena",0,NA,0,0,NA,NA
"208.6","From what source did you receive assistance for your injury or impairment? ","region_of_origin","2. Private clinic","w_c_africa",0,NA,0,0,NA,NA
"208.7","From what source did you receive assistance for your injury or impairment? ","region_of_origin","3. Family","e_africa",0,NA,0,0,NA,NA
"208.8","From what source did you receive assistance for your injury or impairment? ","region_of_origin","3. Family","mena",0,NA,0,0,NA,NA
"208.9","From what source did you receive assistance for your injury or impairment? ","region_of_origin","3. Family","w_c_africa",0.111111111111111,NA,0,0.355915851602069,NA,NA
"208.10","From what source did you receive assistance for your injury or impairment? ","region_of_origin","4. Private donations","e_africa",0,NA,0,0,NA,NA
"208.11","From what source did you receive assistance for your injury or impairment? ","region_of_origin","4. Private donations","mena",1,NA,1,1,NA,NA
"208.12","From what source did you receive assistance for your injury or impairment? ","region_of_origin","4. Private donations","w_c_africa",0.111111111111111,NA,0,0.355915851602069,NA,NA
"208.13","From what source did you receive assistance for your injury or impairment? ","region_of_origin","5. Local NGO","e_africa",0,NA,0,0,NA,NA
"208.14","From what source did you receive assistance for your injury or impairment? ","region_of_origin","5. Local NGO","mena",0,NA,0,0,NA,NA
"208.15","From what source did you receive assistance for your injury or impairment? ","region_of_origin","5. Local NGO","w_c_africa",0,NA,0,0,NA,NA
"208.16","From what source did you receive assistance for your injury or impairment? ","region_of_origin","6. Municipal authorities","e_africa",0,NA,0,0,NA,NA
"208.17","From what source did you receive assistance for your injury or impairment? ","region_of_origin","6. Municipal authorities","mena",0,NA,0,0,NA,NA
"208.18","From what source did you receive assistance for your injury or impairment? ","region_of_origin","6. Municipal authorities","w_c_africa",0,NA,0,0,NA,NA
"208.19","From what source did you receive assistance for your injury or impairment? ","region_of_origin","7. Religious authorities","e_africa",0,NA,0,0,NA,NA
"208.20","From what source did you receive assistance for your injury or impairment? ","region_of_origin","7. Religious authorities","mena",0,NA,0,0,NA,NA
"208.21","From what source did you receive assistance for your injury or impairment? ","region_of_origin","7. Religious authorities","w_c_africa",0,NA,0,0,NA,NA
"208.22","From what source did you receive assistance for your injury or impairment? ","region_of_origin","8. International NGO","e_africa",0,NA,0,0,NA,NA
"208.23","From what source did you receive assistance for your injury or impairment? ","region_of_origin","8. International NGO","mena",0,NA,0,0,NA,NA
"208.24","From what source did you receive assistance for your injury or impairment? ","region_of_origin","8. International NGO","w_c_africa",0.222222222222222,NA,0,0.546068453776612,NA,NA
"208.25","From what source did you receive assistance for your injury or impairment? ","region_of_origin","9. Social Solidarity Fund","e_africa",0,NA,0,0,NA,NA
"208.26","From what source did you receive assistance for your injury or impairment? ","region_of_origin","9. Social Solidarity Fund","mena",0,NA,0,0,NA,NA
"208.27","From what source did you receive assistance for your injury or impairment? ","region_of_origin","9. Social Solidarity Fund","w_c_africa",0,NA,0,0,NA,NA
"208.28","From what source did you receive assistance for your injury or impairment? ","region_of_origin","10. Libyan doctor outside medical facility ","e_africa",0,NA,0,0,NA,NA
"208.29","From what source did you receive assistance for your injury or impairment? ","region_of_origin","10. Libyan doctor outside medical facility ","mena",0,NA,0,0,NA,NA
"208.30","From what source did you receive assistance for your injury or impairment? ","region_of_origin","10. Libyan doctor outside medical facility ","w_c_africa",0.111111111111111,NA,0,0.355915851602069,NA,NA
