"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var921","14. All other expenditures (specify)","mantika_label",NA,"Murzuq",0,0,0,0,NA,NA
"dependent.var109","what is your total amount of debt (in LYD)?","mantika_label",NA,"Misrata",1350,625.011484732701,125,2575,NA,NA
"dependent.var132","what is your total amount of debt (in LYD)?","mantika_label",NA,"Tripoli",500,344.394083424141,-175,1175,NA,NA
"dependent.var232","what is your total amount of debt (in LYD)?","mantika_label",NA,"Ejdabia",400,102.042691384931,200,600,NA,NA
"dependent.var329","what is your total amount of debt (in LYD)?","mantika_label",NA,"Azzawya",1700,382.660092693491,950,2450,NA,NA
"dependent.var426","what is your total amount of debt (in LYD)?","mantika_label",NA,"Aljufra",50,0,50,50,NA,NA
"dependent.var524","what is your total amount of debt (in LYD)?","mantika_label",NA,"Alkufra",40,17.8574709923629,5,75,NA,NA
"dependent.var623","what is your total amount of debt (in LYD)?","mantika_label",NA,"Sebha",100,35.7149419847258,30,170,NA,NA
"dependent.var723","what is your total amount of debt (in LYD)?","mantika_label",NA,"Benghazi",1000,696.441368702153,-365,2365,NA,NA
"dependent.var823","what is your total amount of debt (in LYD)?","mantika_label",NA,"Murzuq",12000,31874.055080997,-50472,74472,NA,NA
